Input file,Event Number,Species Code,Call,Start time,End time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Comments,Image,Audio
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:44,UF,Other,3/4/2023 20:32:07,3/5/2023 10:19:21,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:45,UF,Other,3/5/2023 21:34:40,3/6/2023 13:46:06,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:46,UF,Other,3/6/2023 21:30:53,3/7/2023 14:20:14,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:46,UF,Other,3/7/2023 21:17:35,3/8/2023 14:12:37,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:48,UF,Other,3/8/2023 21:06:09,3/9/2023 14:08:55,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:48,UF,Other,3/9/2023 21:46:02,3/10/2023 13:59:24,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:49,UF,Other,3/10/2023 21:42:16,3/11/2023 12:18:48,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:49,UF,Other,3/11/2023 21:59:21,3/12/2023 9:28:05,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:57,UF,Other,3/12/2023 7:48:15,3/12/2023 13:53:42,,,,,,,Bocaccio,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:57,UF,Other,3/13/2023 2:12:30,3/13/2023 7:29:16,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:57,UF,Other,3/13/2023 22:11:25,3/14/2023 11:26:21,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:59,UF,Other,3/14/2023 19:20:38,3/15/2023 8:35:41,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 13:59,UF,Other,3/15/2023 20:23:14,3/16/2023 7:55:53,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:00,UF,Other,3/17/2023 1:13:45,3/17/2023 5:01:22,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:00,UF,Other,3/17/2023 23:42:42,3/18/2023 6:51:24,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:00,UF,Other,3/19/2023 1:53:36,3/19/2023 8:07:18,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:00,UF,Other,3/19/2023 2:46:41,3/19/2023 13:48:45,,,,,,,Bocaccio,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:01,UF,Other,3/18/2023 9:30:44,3/18/2023 13:48:47,,,,,,,Bocaccio,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:01,UF,Other,3/20/2023 2:48:33,3/20/2023 13:37:18,,,,,,,Bocaccio,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:06,UF,Other,3/20/2023 1:07:58,3/20/2023 6:55:10,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:06,UF,Other,3/21/2023 1:36:17,3/21/2023 9:51:25,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:06,UF,Other,3/22/2023 0:22:09,3/22/2023 8:31:36,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:07,UF,Other,3/22/2023 8:40:21,3/22/2023 13:28:43,,,,,,,Bocaccio,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:08,UF,Other,3/22/2023 20:05:15,3/23/2023 13:17:11,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:08,UF,Other,3/23/2023 17:56:19,3/24/2023 9:22:04,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:08,UF,Other,3/24/2023 16:19:26,3/25/2023 13:02:04,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:08,UF,Other,3/25/2023 16:21:24,3/26/2023 12:16:32,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:08,UF,Other,3/26/2023 16:29:07,3/27/2023 12:43:03,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:08,UF,Other,3/27/2023 18:15:10,3/28/2023 13:28:36,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:09,UF,Other,3/28/2023 20:01:27,3/29/2023 12:08:53,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:09,UF,Other,3/30/2023 19:23:32,3/31/2023 13:09:37,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:09,UF,Other,3/31/2023 21:47:39,4/1/2023 13:13:26,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:09,UF,Other,4/2/2023 0:30:50,4/2/2023 13:09:39,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:09,UF,Other,4/3/2023 1:04:59,4/3/2023 14:02:43,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:10,UF,Other,4/3/2023 18:11:25,4/4/2023 13:09:35,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:10,UF,Other,4/4/2023 17:25:56,4/5/2023 13:36:10,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:10,UF,Other,4/5/2023 19:34:51,4/6/2023 13:17:06,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:10,UF,Other,4/7/2023 0:11:49,4/7/2023 13:17:07,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:10,UF,Other,4/8/2023 1:20:05,4/8/2023 13:09:34,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:10,UF,Other,4/8/2023 22:40:51,4/9/2023 13:21:01,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:12,UF,Other,4/10/2023 0:30:44,4/10/2023 13:13:23,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:12,UF,Other,4/10/2023 21:02:09,4/11/2023 13:17:10,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:12,UF,Other,4/11/2023 22:59:44,4/12/2023 13:28:37,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:12,UF,Other,4/12/2023 18:37:59,4/13/2023 12:54:24,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:13,UF,Other,4/13/2023 19:31:06,4/14/2023 13:13:28,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:13,UF,Other,4/14/2023 22:21:50,4/15/2023 13:13:26,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:13,UF,Other,4/16/2023 0:57:25,4/16/2023 13:28:40,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:13,UF,Other,4/17/2023 1:04:59,4/17/2023 12:54:27,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:14,UF,Other,4/18/2023 0:34:36,4/18/2023 13:17:10,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:14,UF,Other,4/18/2023 23:37:44,4/19/2023 12:31:43,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:14,UF,Other,4/19/2023 20:09:00,4/20/2023 12:50:35,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:14,UF,Other,4/20/2023 21:40:07,4/21/2023 13:13:29,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:14,UF,Other,4/21/2023 22:29:26,4/22/2023 12:43:01,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:14,UF,Other,4/22/2023 19:04:28,4/23/2023 13:09:35,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:14,UF,Other,4/23/2023 22:14:18,4/24/2023 12:31:45,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:15,UF,Other,4/25/2023 1:16:25,4/25/2023 11:53:45,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:15,UF,Other,4/25/2023 21:36:22,4/26/2023 13:02:03,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:15,UF,Other,4/26/2023 23:41:27,4/27/2023 12:12:41,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:15,UF,Other,4/27/2023 23:56:45,4/28/2023 12:05:10,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:15,UF,Other,4/28/2023 21:55:17,4/29/2023 12:27:53,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:15,UF,Other,4/30/2023 0:04:18,4/30/2023 12:54:27,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:16,UF,Other,4/30/2023 22:59:41,5/1/2023 12:27:50,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:16,UF,Other,5/1/2023 20:31:52,5/2/2023 9:25:51,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:17,UF,Other,5/2/2023 19:27:20,5/3/2023 9:14:24,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:19,UF,Other,5/4/2023 1:35:21,5/4/2023 10:34:08,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:19,UF,Other,5/4/2023 1:39:11,5/4/2023 12:39:20,,,,,,,Bocaccio,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:19,UF,Other,5/5/2023 5:53:20,5/5/2023 10:34:05,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:19,UF,Other,5/5/2023 3:06:23,5/5/2023 12:39:17,,,,,,,Bocaccio,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:19,UF,Other,5/5/2023 23:45:16,5/6/2023 9:56:08,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:19,UF,Other,5/6/2023 2:09:26,5/6/2023 12:27:50,,,,,,,Bocaccio,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:19,UF,Other,5/7/2023 2:36:03,5/7/2023 7:01:34,,,,,,,UF310,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:20,UF,Other,5/7/2023 2:39:48,5/7/2023 12:35:26,,,,,,,Bocaccio,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:20,UF,Other,5/7/2023 2:56:13,5/7/2023 3:53:08,,,,,,,Bocaccio sunset,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:20,UF,Other,5/8/2023 2:54:15,5/8/2023 3:55:00,,,,,,,Bocaccio sunset,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:20,UF,Other,5/8/2023 2:58:05,5/8/2023 11:39:44,,,,,,,Bocaccio,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:21,UF,Other,5/9/2023 2:56:09,5/9/2023 3:58:44,,,,,,,Bocaccio sunset,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:21,UF,Other,5/9/2023 2:59:59,5/9/2023 12:38:27,,,,,,,Bocaccio,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:21,UF,Other,5/10/2023 3:22:46,5/10/2023 4:04:31,,,,,,,Bocaccio sunset,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:21,UF,Other,5/10/2023 11:13:09,5/10/2023 12:02:29,,,,,,,Bocaccio sunrise,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:21,UF,Other,5/11/2023 3:11:18,5/11/2023 4:13:53,,,,,,,Bocaccio sunset,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:21,UF,Other,5/11/2023 3:15:08,5/11/2023 12:25:12,,,,,,,Bocaccio,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:22,UF,Other,5/11/2023 10:54:07,5/11/2023 12:19:32,,,,,,,Bocaccio sunrise,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:23,UF,Other,5/9/2023 1:47:49,5/9/2023 2:18:14,,,,,,,White Seabass,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:24,UF,Other,5/9/2023 23:14:11,5/10/2023 3:01:51,,,,,,,White Seabass,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:24,UF,Other,5/10/2023 23:00:53,5/11/2023 3:03:43,,,,,,,White Seabass,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:24,UF,Other,5/11/2023 23:12:17,5/12/2023 0:39:37,,,,,,,White Seabass,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:25,UF,Other,5/12/2023 3:15:12,5/12/2023 12:29:06,,,,,,,Bocaccio,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:25,UF,Other,5/12/2023 3:13:17,5/12/2023 4:15:52,,,,,,,Bocaccio sunset,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:25,UF,Other,5/12/2023 11:26:26,5/12/2023 12:25:16,,,,,,,Bocaccio sunrise,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:25,UF,Other,5/13/2023 3:18:56,5/13/2023 12:25:15,,,,,,,Bocaccio,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:25,UF,Other,5/13/2023 3:20:51,5/13/2023 4:19:41,,,,,,,Bocaccio sunset,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:25,UF,Other,5/13/2023 10:59:50,5/13/2023 12:21:25,,,,,,,Bocaccio sunrise,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:26,UF,Other,5/14/2023 7:48:17,5/14/2023 9:45:57,,,,,,,White Seabass,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:26,UF,Other,5/14/2023 3:18:55,5/14/2023 12:27:09,,,,,,,Bocaccio,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:26,UF,Other,5/14/2023 3:18:55,5/14/2023 4:21:30,,,,,,,Bocaccio sunset,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:26,UF,Other,5/14/2023 11:11:14,5/14/2023 12:17:39,,,,,,,Bocaccio sunrise,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:26,UF,Other,5/14/2023 4:08:15,5/14/2023 8:26:12,,,,,,,Midshipman,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:27,UF,Other,5/13/2023 4:49:58,5/13/2023 8:05:23,,,,,,,Midshipman,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:28,UF,Other,5/15/2023 3:13:13,5/15/2023 4:10:08,,,,,,,Bocaccio sunset,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:28,UF,Other,5/15/2023 3:16:58,5/15/2023 12:04:23,,,,,,,Bocaccio,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:28,UF,Other,5/15/2023 11:03:38,5/15/2023 11:56:48,,,,,,,Bocaccio sunrise,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:29,UF,Other,5/15/2023 3:39:48,5/15/2023 9:59:10,,,,,,,Midshipman,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:30,UF,Other,5/14/2023 23:44:33,5/15/2023 1:13:43,,,,,,,White Seabass,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:31,UF,Other,5/15/2023 23:00:53,5/16/2023 12:32:48,,,,,,,White Seabass,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:31,UF,Other,5/16/2023 3:13:13,5/16/2023 4:17:43,,,,,,,Bocaccio sunset,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:31,UF,Other,5/16/2023 3:11:18,5/16/2023 12:11:58,,,,,,,Bocaccio,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:32,UF,Other,5/17/2023 2:56:12,5/17/2023 12:10:05,,,,,,,Bocaccio,,
J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa,8/12/2024 14:32,UF,Other,5/16/2023 20:53:40,5/17/2023 2:04:57,,,,,,,White Seabass,,
